Match date,Tournament,Home team,Home team corners,Away team corners,Away team,Home team corners kicked,Home team corners average,Corners >5 home team,Away team corners concieved,Corners >5 concieved away team,Away team corners concieved average,Corners difference,Corners >5 against home team,label
2012-05-02,PrimD,Barcelona,4,1,Malaga,81,8,6,48,4,5,33,,<5
2012-04-03,PrimD,Osasuna,6,9,Malaga,54,5,4,46,3,5,8,,>=5
2012-04-02,PrimD,Villarreal,4,2,Malaga,47,5,3,46,3,5,1,,<5
2012-03-08,PrimD,Real Madrid,5,3,Malaga,65,7,6,43,3,4,22,,>=5
2012-03-05,PrimD,Espanyol,6,6,Malaga,52,5,4,44,3,4,8,,>=5
2012-03-03,PrimD,Getafe,2,2,Malaga,53,5,4,47,3,5,6,,<5
2012-02-09,PrimD,Athletic Bilbao,11,7,Malaga,85,9,8,38,2,4,47,,>=5
2012-02-06,PrimD,Granada,6,6,Malaga,,,,40,2,4,,,>=5
2011-12-08,PrimD,Valencia,1,5,Malaga,68,7,5,44,2,4,24,,<5
2011-12-04,PrimD,Real Sociedad,5,4,Malaga,57,6,4,46,3,5,11,,>=5
2011-11-05,PrimD,Real Betis,2,7,Malaga,,,,47,3,5,,,<5
2011-10-06,PrimD,Levante,4,4,Malaga,39,4,3,51,4,5,-12,,<5
2011-09-07,PrimD,Mallorca,4,8,Malaga,56,6,5,56,5,6,0,,<5
2011-08-08,PrimD,Sevilla,2,4,Malaga,55,6,7,56,5,6,-1,,<5
2011-05-07,PrimD,Atletico Madrid,7,1,Malaga,84,8,7,54,4,5,30,,>=5
2011-05-05,PrimD,Athletic Bilbao,5,7,Malaga,78,8,8,53,4,5,25,,>=5
2011-04-03,PrimD,Levante,2,8,Malaga,61,6,5,61,5,6,0,,<5
2011-03-03,PrimD,Real Sociedad,8,2,Malaga,56,6,3,,,,,,>=5
2011-03-03,PrimD,Real Madrid,5,2,Malaga,81,8,7,,,,,,>=5
2011-02-06,PrimD,Sevilla,7,4,Malaga,,,,,,,,,>=5
2011-02-01,PrimD,Villarreal,3,1,Malaga,50,5,5,,,,,,<5
2011-01-06,PrimD,Barcelona,8,1,Malaga,91,9,8,,,,,,>=5
2011-01-02,PrimD,Valencia,9,2,Malaga,,,,,,,,,>=5
2010-11-08,PrimD,Mallorca,2,6,Malaga,,,,,,,,,<5
2010-11-06,PrimD,Espanyol,5,5,Malaga,,,,,,,,,>=5
2010-10-04,PrimD,Osasuna,4,4,Malaga,,,,,,,,,<5
2010-09-03,PrimD,Getafe,10,4,Malaga,,,,,,,,,>=5
2018-05-05,PrimD,Celta Vigo,4,10,D Coruna,51,5,4,84,10,8,-33,2,<5
2018-05-01,PrimD,Valencia,8,4,D Coruna,69,7,7,82,10,8,-13,0,>=5
2018-04-04,PrimD,Athletic Bilbao,11,6,D Coruna,42,4,3,81,10,8,-39,0,>=5
2018-04-01,PrimD,Leganes,9,4,D Coruna,46,5,4,78,10,8,-32,,>=5
2018-04-01,PrimD,Atletico Madrid,9,7,D Coruna,52,5,3,73,9,7,-21,2,>=5
2018-02-08,PrimD,Getafe,10,6,D Coruna,52,5,3,69,9,7,-17,1,>=5
2018-02-07,PrimD,CD Alaves,9,3,D Coruna,40,4,2,71,9,7,-31,,>=5
2018-02-02,PrimD,Real Sociedad,9,5,D Coruna,71,7,6,66,8,7,5,2,>=5
2018-01-07,PrimD,Villarreal,7,5,D Coruna,59,6,6,70,8,7,-11,2,>=5
2018-01-01,PrimD,Real Madrid,6,1,D Coruna,88,9,8,67,7,7,21,2,>=5
2017-12-07,PrimD,Barcelona,6,3,D Coruna,66,7,6,68,7,7,-2,2,>=5
2017-12-02,PrimD,Sevilla,6,7,D Coruna,55,6,4,64,6,6,-9,2,>=5
2017-10-05,PrimD,Eibar,10,1,D Coruna,49,5,3,57,5,6,-8,2,>=5
2017-09-06,PrimD,Real Betis,6,4,D Coruna,46,5,2,60,5,6,-14,2,>=5
2017-09-04,PrimD,Espanyol,4,6,D Coruna,58,6,4,58,5,6,0,2,<5
2017-08-06,PrimD,Levante,6,5,D Coruna,51,5,3,62,5,6,-11,2,>=5
2017-05-04,PrimD,Villarreal,11,3,D Coruna,53,5,4,58,5,6,-5,1,>=5
2017-04-08,PrimD,Sevilla,4,2,D Coruna,57,6,5,62,6,6,-5,3,<5
2017-04-03,PrimD,Real Sociedad,11,1,D Coruna,62,6,7,56,5,6,6,2,>=5
2017-04-02,PrimD,Valencia,3,6,D Coruna,50,5,5,57,5,6,-7,0,<5
2017-04-01,PrimD,Osasuna,7,7,D Coruna,49,5,5,60,5,6,-11,,>=5
2017-02-05,PrimD,Leganes,2,7,D Coruna,33,3,1,71,6,7,-38,,<5
2017-02-01,PrimD,Athletic Bilbao,3,2,D Coruna,64,6,6,76,7,8,-12,1,<5
2017-01-08,PrimD,Eibar,9,10,D Coruna,55,6,4,78,7,8,-23,,>=5
2017-01-06,PrimD,Espanyol,2,8,D Coruna,46,5,2,87,8,9,-41,2,<5
2016-12-01,PrimD,Real Madrid,10,3,D Coruna,72,7,7,88,8,9,-16,2,>=5
2016-11-05,PrimD,Granada,7,6,D Coruna,51,5,5,82,7,8,-31,1,>=5
2016-10-05,PrimD,Barcelona,8,2,D Coruna,68,7,7,84,7,8,-16,1,>=5
2016-10-03,PrimD,Celta Vigo,5,4,D Coruna,70,7,6,86,8,9,-16,2,>=5
2016-09-09,PrimD,CD Alaves,4,5,D Coruna,,,,87,8,9,,,<5
2016-09-05,PrimD,Atletico Madrid,10,0,D Coruna,81,8,5,86,8,9,-5,1,>=5
2016-08-06,PrimD,Real Betis,13,2,D Coruna,49,5,4,79,8,8,-30,,>=5
2016-05-08,PrimD,Villarreal,8,5,D Coruna,52,5,4,80,8,8,-28,,>=5
2016-04-07,PrimD,Sevilla,11,0,D Coruna,67,7,7,78,8,8,-11,3,>=5
2016-04-03,PrimD,Eibar,11,7,D Coruna,57,6,6,69,7,7,-12,,>=5
2016-04-02,PrimD,Celta Vigo,11,0,D Coruna,65,7,5,61,6,6,4,,>=5
2016-03-02,PrimD,Athletic Bilbao,1,2,D Coruna,71,7,7,65,6,7,6,2,<5
2016-03-02,PrimD,Atletico Madrid,10,1,D Coruna,72,7,6,58,5,6,14,1,>=5
2016-02-01,PrimD,Espanyol,7,4,D Coruna,54,5,4,55,4,6,-1,2,>=5
2016-01-09,PrimD,Real Madrid,5,9,D Coruna,75,8,6,55,4,6,20,2,>=5
2016-01-06,PrimD,Real Sociedad,9,4,D Coruna,58,6,5,51,3,5,7,1,>=5
2015-12-02,PrimD,Barcelona,6,2,D Coruna,64,6,6,49,2,5,15,0,>=5
2015-12-01,PrimD,Getafe,9,2,D Coruna,48,5,3,46,2,5,2,0,>=5
2015-11-07,PrimD,Levante,9,5,D Coruna,60,6,4,41,1,4,19,2,>=5
2015-10-03,PrimD,Granada,2,5,D Coruna,59,6,6,44,1,4,15,,<5
2015-09-04,PrimD,Real Betis,3,4,D Coruna,58,6,7,46,1,5,12,,<5
2015-08-01,PrimD,Valencia,5,7,D Coruna,55,6,5,52,2,5,3,,>=5
2015-05-09,PrimD,Athletic Bilbao,3,3,D Coruna,69,7,7,58,3,6,11,,<5
2015-05-03,PrimD,Barcelona,4,4,D Coruna,64,6,5,58,3,6,6,,<5
2015-04-05,PrimD,Getafe,5,1,D Coruna,62,6,7,66,4,7,-4,,>=5
2015-04-02,PrimD,Real Sociedad,5,7,D Coruna,52,5,5,66,4,7,-14,,>=5
2015-03-03,PrimD,Valencia,4,2,D Coruna,52,5,5,64,4,6,-12,,<5
2015-02-04,PrimD,Real Madrid,6,6,D Coruna,68,7,7,66,4,7,2,,>=5
2015-01-09,PrimD,Levante,4,3,D Coruna,42,4,3,68,5,7,-26,,<5
2014-12-01,PrimD,Villarreal,5,2,D Coruna,65,7,6,65,5,7,0,,>=5
2014-11-01,PrimD,Atletico Madrid,5,3,D Coruna,75,8,6,66,6,7,9,,>=5
2014-10-06,PrimD,Espanyol,11,0,D Coruna,48,5,4,60,5,6,-12,,>=5
2014-10-05,PrimD,Sevilla,9,2,D Coruna,62,6,7,59,5,6,3,,>=5
2014-09-05,PrimD,Eibar,4,8,D Coruna,,,,63,6,6,,,<5
2014-09-03,PrimD,Celta Vigo,13,4,D Coruna,50,5,3,55,5,6,-5,,>=5
2014-08-03,PrimD,Granada,5,3,D Coruna,57,6,6,53,5,5,4,,>=5
2013-05-01,PrimD,Valladolid,2,6,D Coruna,57,6,6,64,6,6,-7,,<5
2013-04-09,PrimD,Real Betis,8,3,D Coruna,57,6,6,60,5,6,-3,,>=5
2013-04-03,PrimD,Levante,6,4,D Coruna,51,5,5,61,5,6,-10,,>=5
2013-03-09,PrimD,Barcelona,2,0,D Coruna,63,6,7,71,6,7,-8,,<5
2013-02-05,PrimD,Sevilla,6,7,D Coruna,80,8,7,70,5,7,10,,>=5
2013-02-02,PrimD,Getafe,5,5,D Coruna,58,6,3,74,6,7,-16,,>=5
2013-01-03,PrimD,Real Sociedad,8,4,D Coruna,78,8,7,74,6,7,4,,>=5
2013-01-01,PrimD,Osasuna,8,6,D Coruna,75,8,6,71,5,7,4,,>=5
2012-12-09,PrimD,Atletico Madrid,5,7,D Coruna,69,7,9,68,5,7,1,,>=5
2012-12-01,PrimD,Espanyol,3,11,D Coruna,68,7,6,74,6,7,-6,,<5
2012-11-05,PrimD,Athletic Bilbao,13,4,D Coruna,69,7,7,72,6,7,-3,,>=5
2012-10-07,PrimD,Celta Vigo,4,10,D Coruna,,,,79,7,8,,,<5
2012-09-06,PrimD,Granada,7,3,D Coruna,52,5,4,80,7,8,-28,,>=5
2012-09-01,PrimD,Real Madrid,12,2,D Coruna,88,9,8,72,6,7,16,,>=5
2011-05-05,PrimD,Barcelona,5,0,D Coruna,88,9,8,71,6,7,17,,>=5
2011-03-03,PrimD,Espanyol,9,5,D Coruna,34,3,2,66,5,7,-32,,>=5
2011-03-02,PrimD,Osasuna,8,4,D Coruna,58,6,4,66,5,7,-8,,>=5
2011-02-05,PrimD,Getafe,5,7,D Coruna,60,6,4,,,,,,>=5
2011-01-06,PrimD,Valencia,2,3,D Coruna,78,8,9,,,,,,<5
2011-01-02,PrimD,Athletic Bilbao,9,1,D Coruna,,,,,,,,,>=5
2010-12-01,PrimD,Atletico Madrid,11,6,D Coruna,,,,,,,,,>=5
2010-11-07,PrimD,Levante,11,4,D Coruna,,,,,,,,,>=5
2010-11-04,PrimD,Mallorca,8,1,D Coruna,,,,,,,,,>=5
2010-10-05,PrimD,Real Sociedad,4,3,D Coruna,,,,,,,,,<5
2010-10-03,PrimD,Real Madrid,4,1,D Coruna,,,,,,,,,<5
2010-09-03,PrimD,Villarreal,4,1,D Coruna,,,,,,,,,<5
2010-09-02,PrimD,Sevilla,8,5,D Coruna,,,,,,,,,>=5
2019-09-09,PrimD,CD Alaves,4,1,Mallorca,47,5,3,68,8,7,-21,,<5
2019-09-02,PrimD,Getafe,7,2,Mallorca,47,5,3,69,8,7,-22,2,>=5
2019-09-01,PrimD,Valencia,7,4,Mallorca,64,6,8,69,8,7,-5,2,>=5
2013-05-08,PrimD,Atletico Madrid,7,3,Mallorca,58,6,5,70,8,7,-12,,>=5
2013-05-01,PrimD,Athletic Bilbao,6,4,Mallorca,66,7,8,72,8,7,-6,,>=5
2013-04-07,PrimD,Real Zaragoza,7,4,Mallorca,44,4,2,69,7,7,-25,,>=5
2013-04-06,PrimD,Barcelona,5,5,Mallorca,64,6,7,74,8,7,-10,,>=5
2013-03-06,PrimD,Real Madrid,11,4,Mallorca,66,7,4,67,7,7,-1,,>=5
2013-03-03,PrimD,Granada,7,1,Mallorca,55,6,5,75,7,8,-20,,>=5
2013-02-07,PrimD,Valencia,2,6,Mallorca,58,6,5,84,8,8,-26,,<5
2013-02-03,PrimD,Real Sociedad,9,4,Mallorca,75,8,6,89,8,9,-14,,>=5
2013-01-08,PrimD,Espanyol,8,2,Mallorca,50,5,4,95,8,10,-45,,>=5
2013-01-02,PrimD,Valladolid,7,3,Mallorca,,,,96,8,10,,,>=5
2012-12-09,PrimD,Levante,8,5,Mallorca,36,4,2,91,7,9,-55,,>=5
2012-12-02,PrimD,Real Betis,8,2,Mallorca,43,4,4,90,7,9,-47,,>=5
2012-11-08,PrimD,Celta Vigo,4,12,Mallorca,,,,94,8,9,,,<5
2012-11-04,PrimD,Rayo Vallecano,10,1,Mallorca,70,7,7,89,7,9,-19,,>=5
2012-11-04,PrimD,D Coruna,4,4,Mallorca,67,7,7,98,8,10,-31,,<5
2012-10-02,PrimD,Sevilla,15,1,Mallorca,61,6,6,91,8,9,-30,,>=5
2012-10-01,PrimD,Getafe,11,2,Mallorca,42,4,2,85,7,9,-43,,>=5
2012-09-06,PrimD,Osasuna,14,7,Mallorca,47,5,2,73,6,7,-26,,>=5
2012-08-05,PrimD,Malaga,14,4,Mallorca,74,7,7,61,5,6,13,,>=5
2012-05-03,PrimD,Real Madrid,8,6,Mallorca,80,8,7,57,4,6,23,,>=5
2012-04-08,PrimD,Getafe,3,3,Mallorca,52,5,3,58,4,6,-6,,<5
2012-04-05,PrimD,Athletic Bilbao,7,5,Mallorca,74,7,6,60,4,6,14,,>=5
2012-04-02,PrimD,Sevilla,8,4,Mallorca,57,6,6,66,4,7,-9,,>=5
2012-04-02,PrimD,Racing Santande,5,4,Mallorca,47,5,3,68,5,7,-21,,>=5
2012-03-01,PrimD,Valencia,13,6,Mallorca,62,6,4,62,5,6,0,,>=5
2012-03-01,PrimD,Sporting Gijon,8,3,Mallorca,52,5,4,58,4,6,-6,,>=5
2012-02-06,PrimD,Real Sociedad,5,8,Mallorca,58,6,3,56,4,6,2,,>=5
2012-02-02,PrimD,Malaga,2,3,Mallorca,58,6,5,57,4,6,1,,<5
2012-01-08,PrimD,Espanyol,2,6,Mallorca,68,7,7,59,4,6,9,,<5
2012-01-07,PrimD,Levante,4,6,Mallorca,48,5,5,69,5,7,-21,,<5
2011-12-01,PrimD,Real Zaragoza,4,4,Mallorca,44,4,3,71,6,7,-27,,<5
2011-10-09,PrimD,Barcelona,9,1,Mallorca,85,9,8,66,5,7,19,,>=5
2011-10-03,PrimD,Atletico Madrid,14,1,Mallorca,81,8,8,52,4,5,29,,>=5
2011-10-01,PrimD,Osasuna,7,1,Mallorca,65,7,7,51,4,5,14,,>=5
2011-09-01,PrimD,Real Betis,7,5,Mallorca,,,,55,4,6,,,>=5
2011-09-01,PrimD,Villarreal,4,2,Mallorca,51,5,4,55,4,6,-4,,<5
2011-05-05,PrimD,Almeria,3,7,Mallorca,61,6,7,64,5,6,-3,,<5
2011-05-01,PrimD,Racing Santande,3,6,Mallorca,,,,64,5,6,,,<5
2011-05-01,PrimD,Hércules CF,4,2,Mallorca,50,5,5,68,6,7,-18,,<5
2011-04-06,PrimD,Malaga,14,2,Mallorca,49,5,4,65,6,7,-16,,>=5
2011-04-03,PrimD,D Coruna,6,1,Mallorca,57,6,4,61,5,6,-4,,>=5
2011-03-03,PrimD,Levante,4,6,Mallorca,70,7,7,70,6,7,0,,<5
2011-03-01,PrimD,Espanyol,0,9,Mallorca,41,4,3,81,7,8,-40,,<5
2011-02-05,PrimD,Osasuna,6,4,Mallorca,59,6,4,77,6,8,-18,,>=5
2011-02-01,PrimD,Real Sociedad,11,5,Mallorca,59,6,5,75,6,8,-16,,>=5
2011-01-07,PrimD,Atletico Madrid,4,4,Mallorca,69,7,6,,,,,,<5
2011-01-03,PrimD,Real Madrid,12,5,Mallorca,,,,,,,,,>=5
2010-12-08,PrimD,Villarreal,3,3,Mallorca,,,,,,,,,<5
2010-12-05,PrimD,Getafe,8,7,Mallorca,,,,,,,,,>=5
2010-11-07,PrimD,Real Zaragoza,11,3,Mallorca,,,,,,,,,>=5
2010-11-01,PrimD,Sevilla,2,1,Mallorca,,,,,,,,,<5
2010-10-03,PrimD,Barcelona,13,6,Mallorca,,,,,,,,,>=5
2010-10-03,PrimD,Valencia,11,2,Mallorca,,,,,,,,,>=5
2010-09-02,PrimD,Sporting Gijon,2,2,Mallorca,,,,,,,,,<5
2010-09-01,PrimD,Athletic Bilbao,9,3,Mallorca,,,,,,,,,>=5
2013-05-08,PrimD,Real Betis,4,4,Real Zaragoza,54,5,5,61,6,6,-7,,<5
2013-05-01,PrimD,Levante,2,9,Real Zaragoza,62,6,7,64,6,6,-2,,<5
2013-04-02,PrimD,Celta Vigo,4,5,Real Zaragoza,56,6,3,67,7,7,-11,,<5
2013-03-07,PrimD,Sevilla,7,2,Real Zaragoza,82,8,8,63,6,6,19,,>=5
2013-03-01,PrimD,Getafe,5,7,Real Zaragoza,67,7,4,61,6,6,6,,>=5
2013-02-06,PrimD,Osasuna,6,4,Real Zaragoza,88,9,8,60,5,6,28,,>=5
2013-01-03,PrimD,Atletico Madrid,10,3,Real Zaragoza,66,7,7,57,5,6,9,,>=5
2013-01-01,PrimD,Valladolid,5,6,Real Zaragoza,,,,61,6,6,,,>=5
2012-12-02,PrimD,Mallorca,9,0,Real Zaragoza,68,7,9,56,5,6,12,,>=5
2012-12-02,PrimD,Athletic Bilbao,7,2,Real Zaragoza,75,8,7,58,5,6,17,,>=5
2012-11-07,PrimD,Barcelona,6,7,Real Zaragoza,77,8,5,58,5,6,19,,>=5
2012-11-03,PrimD,Real Madrid,5,4,Real Zaragoza,88,9,8,56,5,6,32,,>=5
2012-10-01,PrimD,Granada,7,4,Real Zaragoza,53,5,4,60,5,6,-7,,>=5
2012-09-09,PrimD,Valencia,3,6,Real Zaragoza,82,8,6,63,6,6,19,,<5
2012-09-06,PrimD,Real Sociedad,3,5,Real Zaragoza,57,6,5,64,6,6,-7,,<5
2012-08-05,PrimD,Espanyol,5,3,Real Zaragoza,66,7,7,72,7,7,-6,,>=5
2012-04-02,PrimD,Sevilla,7,2,Real Zaragoza,61,6,7,70,6,7,-9,,>=5
2012-04-01,PrimD,Mallorca,9,2,Real Zaragoza,57,6,4,64,5,6,-7,,>=5
2012-03-01,PrimD,Real Sociedad,4,2,Real Zaragoza,58,6,3,67,6,7,-9,,<5
2012-03-01,PrimD,Valencia,9,0,Real Zaragoza,72,7,5,59,5,6,13,,>=5
2012-02-02,PrimD,Espanyol,6,8,Real Zaragoza,60,6,5,57,4,6,3,,>=5
2012-01-08,PrimD,Real Madrid,3,4,Real Zaragoza,48,5,4,62,5,6,-14,,<5
2011-12-07,PrimD,Athletic Bilbao,11,4,Real Zaragoza,75,8,7,58,5,6,17,,>=5
2011-11-09,PrimD,Barcelona,6,1,Real Zaragoza,81,8,8,54,4,5,27,,>=5
2011-10-03,PrimD,Osasuna,4,2,Real Zaragoza,64,6,7,63,5,6,1,,<5
2011-10-01,PrimD,Villarreal,13,4,Real Zaragoza,43,4,2,53,4,5,-10,,>=5
2011-10-01,PrimD,Atletico Madrid,5,4,Real Zaragoza,89,9,9,61,5,6,28,,>=5
2011-09-02,PrimD,Real Betis,3,9,Real Zaragoza,,,,68,6,7,,,<5
2011-05-01,PrimD,Real Sociedad,7,1,Real Zaragoza,66,7,5,66,5,7,0,,>=5
2011-05-01,PrimD,Levante,1,11,Real Zaragoza,53,5,4,72,6,7,-19,,<5
2011-04-08,PrimD,Villarreal,4,3,Real Zaragoza,51,5,4,73,6,7,-22,,<5
2011-04-03,PrimD,Sevilla,8,5,Real Zaragoza,58,6,7,,,,,,>=5
2011-04-01,PrimD,Real Madrid,7,5,Real Zaragoza,82,8,7,,,,,,>=5
2011-03-09,PrimD,Mallorca,2,3,Real Zaragoza,52,5,4,,,,,,<5
2011-03-05,PrimD,Barcelona,13,2,Real Zaragoza,82,8,7,,,,,,>=5
2011-01-09,PrimD,Espanyol,3,3,Real Zaragoza,,,,,,,,,<5
2010-12-09,PrimD,Osasuna,13,2,Real Zaragoza,,,,,,,,,>=5
2010-11-02,PrimD,Getafe,10,1,Real Zaragoza,,,,,,,,,>=5
2010-10-07,PrimD,Athletic Bilbao,5,5,Real Zaragoza,,,,,,,,,>=5
2010-10-01,PrimD,Valencia,7,4,Real Zaragoza,,,,,,,,,>=5
2010-09-06,PrimD,Atletico Madrid,5,3,Real Zaragoza,,,,,,,,,>=5
2019-10-01,PrimD,Athletic Bilbao,3,4,Valladolid,40,4,3,48,3,5,-8,2,<5
2019-09-09,PrimD,Espanyol,4,3,Valladolid,52,5,3,49,3,5,3,1,<5
2019-09-01,PrimD,Villarreal,4,9,Valladolid,42,4,3,48,3,5,-6,,<5
2019-08-08,PrimD,Real Betis,6,1,Valladolid,58,6,6,49,3,5,9,3,>=5
2019-08-04,PrimD,Real Madrid,4,3,Valladolid,64,6,7,52,4,5,12,3,<5
2019-08-01,PrimD,Levante,6,6,Valladolid,68,7,8,49,3,5,19,1,>=5
2019-05-02,PrimD,Rayo Vallecano,4,2,Valladolid,41,4,3,56,4,6,-15,,<5
2019-04-09,PrimD,CD Alaves,5,7,Valladolid,38,4,2,54,4,5,-16,,>=5
2019-04-07,PrimD,Atletico Madrid,7,3,Valladolid,40,4,1,55,4,6,-15,,>=5
2019-04-04,PrimD,Leganes,3,4,Valladolid,43,4,2,60,5,6,-17,,<5
2019-03-07,PrimD,Eibar,5,0,Valladolid,78,8,7,64,6,6,14,,>=5
2019-03-02,PrimD,Espanyol,5,3,Valladolid,53,5,5,66,7,7,-13,,>=5
2019-02-06,PrimD,Barcelona,3,5,Valladolid,62,6,4,70,8,7,-8,,<5
2019-02-01,PrimD,SD Huesca,7,7,Valladolid,,,,66,7,7,,,>=5
2019-01-02,PrimD,Valencia,7,0,Valladolid,67,7,6,65,7,7,2,,>=5
2019-01-01,PrimD,Levante,3,2,Valladolid,60,6,5,70,8,7,-10,,<5
2018-12-09,PrimD,Real Sociedad,11,6,Valladolid,56,6,6,62,7,6,-6,,>=5
2018-12-02,PrimD,Athletic Bilbao,3,1,Valladolid,56,6,5,63,7,6,-7,,<5
2018-11-05,PrimD,Sevilla,8,6,Valladolid,60,6,6,57,6,6,3,,>=5
2018-11-03,PrimD,Real Madrid,8,6,Valladolid,82,8,7,58,6,6,24,,>=5
2018-10-01,PrimD,Real Betis,9,6,Valladolid,53,5,5,57,6,6,-4,,>=5
2018-09-02,PrimD,Celta Vigo,7,8,Valladolid,49,5,3,58,6,6,-9,,>=5
2018-09-01,PrimD,Villarreal,7,2,Valladolid,54,5,4,53,5,5,1,,>=5
2018-08-07,PrimD,Girona,3,2,Valladolid,50,5,5,61,6,6,-11,,<5
2018-08-01,PrimD,Getafe,6,7,Valladolid,55,6,3,63,6,6,-8,,>=5
2014-05-01,PrimD,Real Betis,8,4,Valladolid,57,6,7,57,5,6,0,,>=5
2014-04-08,PrimD,Celta Vigo,3,0,Valladolid,56,6,4,57,5,6,-1,,<5
2014-04-01,PrimD,Osasuna,4,6,Valladolid,52,5,4,62,6,6,-10,,<5
2014-03-07,PrimD,Real Sociedad,2,11,Valladolid,57,6,5,66,7,7,-9,,<5
2014-03-06,PrimD,Sevilla,9,2,Valladolid,70,7,7,64,7,6,6,,>=5
2014-03-01,PrimD,Malaga,8,5,Valladolid,46,5,3,64,7,6,-18,,>=5
2014-02-05,PrimD,Atletico Madrid,8,3,Valladolid,80,8,9,66,7,7,14,,>=5
2014-02-01,PrimD,Getafe,2,9,Valladolid,74,7,7,71,8,7,3,,<5
2014-01-01,PrimD,Athletic Bilbao,11,0,Valladolid,72,7,7,68,8,7,4,,>=5
2014-01-01,PrimD,Granada,8,5,Valladolid,60,6,4,68,8,7,-8,,>=5
2013-12-02,PrimD,Espanyol,2,4,Valladolid,63,6,5,79,9,8,-16,,<5
2013-11-02,PrimD,Almeria,3,5,Valladolid,46,5,4,83,10,8,-37,,<5
2013-11-01,PrimD,Real Madrid,9,1,Valladolid,62,6,6,79,9,8,-17,,>=5
2013-11-01,PrimD,Valencia,6,6,Valladolid,64,6,5,82,9,8,-18,,>=5
2013-10-05,PrimD,Barcelona,7,4,Valladolid,73,7,8,79,8,8,-6,,>=5
2013-10-05,PrimD,Rayo Vallecano,8,1,Valladolid,76,8,9,79,8,8,-3,,>=5
2013-09-06,PrimD,Elche,10,4,Valladolid,,,,79,8,8,,,>=5
2013-09-04,PrimD,Levante,7,0,Valladolid,56,6,6,82,8,8,-26,,>=5
2013-08-04,PrimD,Villarreal,8,3,Valladolid,47,5,3,77,7,8,-30,,>=5
2013-06-01,PrimD,Mallorca,8,5,Valladolid,91,9,8,73,6,7,18,,>=5
2013-05-09,PrimD,Barcelona,13,2,Valladolid,67,7,7,70,6,7,-3,,>=5
2013-05-04,PrimD,Real Madrid,7,10,Valladolid,63,6,5,72,6,7,-9,,>=5
2013-04-07,PrimD,Valencia,5,5,Valladolid,59,6,6,72,6,7,-13,,>=5
2013-04-01,PrimD,Granada,9,0,Valladolid,52,5,4,74,6,7,-22,,>=5
2013-03-06,PrimD,Real Sociedad,4,6,Valladolid,82,8,7,78,7,8,4,,<5
2013-03-03,PrimD,Espanyol,8,4,Valladolid,63,6,6,76,7,8,-13,,>=5
2013-02-04,PrimD,Rayo Vallecano,10,5,Valladolid,64,6,6,75,7,8,-11,,>=5
2013-02-01,PrimD,Real Betis,10,3,Valladolid,54,5,6,,,,,,>=5
2013-01-06,PrimD,Levante,3,5,Valladolid,48,5,4,,,,,,<5
2013-01-06,PrimD,Celta Vigo,4,4,Valladolid,,,,,,,,,<5
2012-12-07,PrimD,D Coruna,10,0,Valladolid,77,8,7,,,,,,>=5
2012-12-03,PrimD,Sevilla,9,1,Valladolid,70,7,6,,,,,,>=5
2012-11-08,PrimD,Getafe,5,3,Valladolid,62,6,4,,,,,,>=5
2012-11-04,PrimD,Osasuna,11,3,Valladolid,56,6,3,,,,,,>=5
2012-10-01,PrimD,Malaga,8,1,Valladolid,78,8,7,,,,,,>=5
2012-09-03,PrimD,Atletico Madrid,6,1,Valladolid,71,7,8,,,,,,>=5
2012-09-02,PrimD,Athletic Bilbao,9,4,Valladolid,70,7,6,,,,,,>=5
2012-05-01,PrimD,Getafe,4,5,Racing Santande,50,5,3,60,6,6,-10,,<5
2012-04-08,PrimD,Real Sociedad,5,5,Racing Santande,60,6,4,61,7,6,-1,,>=5
2012-04-05,PrimD,Villarreal,7,6,Racing Santande,48,5,3,60,7,6,-12,,>=5
2012-03-09,PrimD,Espanyol,6,2,Racing Santande,49,5,4,64,7,6,-15,,>=5
2012-03-05,PrimD,Real Betis,3,9,Racing Santande,78,8,6,67,8,7,11,,<5
2012-02-08,PrimD,Real Madrid,6,4,Racing Santande,54,5,4,68,8,7,-14,,>=5
2012-02-04,PrimD,Levante,8,7,Racing Santande,55,6,5,68,8,7,-13,,>=5
2012-01-05,PrimD,Osasuna,8,5,Racing Santande,60,6,7,66,8,7,-6,,>=5
2011-12-01,PrimD,Athletic Bilbao,10,1,Racing Santande,73,7,7,66,8,7,7,,>=5
2011-11-07,PrimD,Mallorca,2,1,Racing Santande,69,7,7,72,9,7,-3,,<5
2011-11-06,PrimD,Granada,5,5,Racing Santande,,,,73,10,7,,,>=5
2011-10-05,PrimD,Barcelona,6,0,Racing Santande,84,8,7,72,9,7,12,,>=5
2011-09-08,PrimD,Atletico Madrid,6,3,Racing Santande,96,10,9,72,9,7,24,,>=5
2011-08-07,PrimD,Valencia,10,3,Racing Santande,79,8,7,68,9,7,11,,>=5
2011-04-03,PrimD,Espanyol,6,2,Racing Santande,37,4,2,66,8,7,-29,,>=5
2011-03-03,PrimD,Osasuna,7,8,Racing Santande,62,6,5,65,8,7,-3,,>=5
2011-02-01,PrimD,Getafe,8,4,Racing Santande,62,6,4,,,,,,>=5
2011-01-05,PrimD,Athletic Bilbao,6,7,Racing Santande,63,6,7,,,,,,>=5
2011-01-03,PrimD,Atletico Madrid,10,0,Racing Santande,,,,,,,,,>=5
2011-01-02,PrimD,Barcelona,8,1,Racing Santande,,,,,,,,,>=5
